tran_type,description,start_tran_date,start_tran_time,end_tran_date,end_tran_time,employee_id,control_number,line_number,control_number_2,outside_id,wh_id,location_id,hu_id,num_items,item_number,lot_number,uom,tran_qty,wh_id_2,location_id_2,verify_status,employee_id_2,routing_code,hu_id_2,return_disposition,elapsed_time,log_id,group_id,afi_package_rate,Wh_id_3,equipment_zone,Volume
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:46,4/26/2026,1/1/1900 1:46,50526,HDMU6733440,2,P2V2L65,,335,D021,39386516,0,T468-7,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677902,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:01,4/26/2026,1/1/1900 5:01,50964,ITLU2000000,6,P2V4T80,,335,D034,,0,9210277,5.03953E+11,,1,,FOOT50964,,50964,,5694897,0,0,150693680,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:04,4/26/2026,1/1/1900 4:04,50964,MEDU9549740,28,P2V2V42,,335,D047,,0,4340317,5.03953E+11,,1,,FOOT50964,,50964,,5688889,0,0,150689631,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:38,4/26/2026,1/1/1900 1:38,50526,HDMU6733440,4,P2V2L65,,335,D021,39386524,0,T459-20,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677251,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:22,4/26/2026,1/1/1900 5:22,50526,SKHU9412759,2,P2V3B65,,335,D016,39386435,0,B602-93,6.4245E+11,,1,,FOOT50526,,50526,,5692322,0,1,150697660,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:17,4/26/2026,1/1/1900 5:17,50526,SKHU9412759,1,P2V3B65,,335,D016,39405330,0,B602-157,6.4245E+11,,1,,FOOT50526,,50526,,5692322,0,0,150696658,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:05,4/26/2026,1/1/1900 2:05,50870,TRHU4730665,1,P2V3935,,335,D023,39400952,0,T736-20,6.39905E+11,,1,,FOOT50870,,50870,,5690550,0,0,150679986,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:49,4/26/2026,1/1/1900 5:49,50964,MSNU6742080,6,P2V3Z97,,335,D038,,0,6330689,5.03953E+11,,1,,FOOT50964,,50964,,5692541,0,0,150701038,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:36,4/26/2026,1/1/1900 4:36,50857,MEDU9505974,7,P2V3C74,,335,D049,,0,5430488,5.03953E+11,,1,,FOOT50857,,50857,,5690781,0,0,150692216,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,5760423,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673164,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,7660664,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673249,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:01,4/26/2026,1/1/1900 0:01,50870,IMTU9073853,3,P2V0S97,,335,D017,39400823,0,B680-57,6.87071E+11,,1,,FOOT50870,,50870,,5690454,0,0,150670692,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:17,4/26/2026,1/1/1900 3:17,50957,FFAU1123872,4,P2V3D72,,335,D031A,39401105,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150686951,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:04,4/26/2026,1/1/1900 5:04,50957,MCCU3045621,7,P2V1T87,,335,D014,39400974,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150694892,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:49,4/26/2026,1/1/1900 5:49,50964,MSNU6742080,6,P2V3Z97,,335,D038,,0,9360582,5.03953E+11,,1,,FOOT50964,,50964,,5692541,0,0,150700989,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:23,4/26/2026,1/1/1900 3:23,50957,FFAU1123872,1,P2V3D72,,335,D031A,39401095,0,D413-425,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150687745,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:21,4/26/2026,1/1/1900 3:21,50957,FFAU1123872,4,P2V3D72,,335,D031A,39401098,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150687589,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:19,4/26/2026,1/1/1900 3:19,50957,FFAU1123872,3,P2V3D72,,335,D031A,39401101,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150687194,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:36,4/26/2026,1/1/1900 4:36,50857,MEDU9505974,7,P2V3C74,,335,D049,,0,6100431,5.03953E+11,,1,,FOOT50857,,50857,,5690781,0,0,150692210,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,6100446,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673210,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:19,4/26/2026,1/1/1900 5:19,50870,EISU946810,4,P2V1R86,,335,D018,39400868,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150697073,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:57,4/26/2026,1/1/1900 3:57,50870,UETU5795621,2,P2V3B52,,335,D029,39400849,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,0,150689122,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,6100446,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673235,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:03,4/26/2026,1/1/1900 0:03,50957,WHLU535184,1,P2V2R27,,335,D019,39380027,0,B794-182,6.6147E+11,,1,,FOOT50957,,50957,,5688673,0,0,150671124,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:19,4/26/2026,1/1/1900 3:19,50957,FFAU1123872,3,P2V3D72,,335,D031A,39401101,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150687200,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:36,4/26/2026,1/1/1900 1:36,50526,HDMU6733440,1,P2V2L65,,335,D021,39386528,0,T468-00,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677144,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:59,4/26/2026,1/1/1900 2:59,50964,MEDU9502677,12,P2V3B73,,335,D043,,0,2590308,5.03953E+11,,1,,FOOT50964,,50964,,5690716,0,0,150684933,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:18,4/26/2026,1/1/1900 5:18,50526,SKHU9412759,1,P2V3B65,,335,D016,39405328,0,B602-157,6.4245E+11,,1,,FOOT50526,,50526,,5692322,0,0,150696795,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:37,4/26/2026,1/1/1900 5:37,50957,NSSU7030794,2,P2V4J87,,335,D023,39401001,0,D764-35,6.83812E+11,,1,,FOOT50957,,50957,,5694166,0,15,150699037,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:38,4/26/2026,1/1/1900 1:38,50526,HDMU6733440,1,P2V2L65,,335,D021,39386523,0,T459-20,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,19,150677267,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:06,4/26/2026,1/1/1900 5:06,50957,MCCU3045621,7,P2V1T87,,335,D014,39400977,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150695212,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,6100446,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673212,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:11,4/26/2026,1/1/1900 2:11,50870,TRHU4730665,1,P2V3935,,335,D023,39400940,0,T736-20,6.39905E+11,,1,,FOOT50870,,50870,,5690550,0,0,150680739,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:27,4/26/2026,1/1/1900 4:27,50526,TCKU7984372,3,P2V3W69,,335,D033,39386416,0,B922-93W9,6.18269E+11,,1,,FOOT50526,,50526,,5692356,0,0,150691373,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:02,4/26/2026,1/1/1900 0:02,50957,WHLU535184,2,P2V2R27,,335,D019,39380025,0,B794-182,6.6147E+11,,1,,FOOT50957,,50957,,5688673,0,0,150670906,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:01,4/26/2026,1/1/1900 4:01,50870,UETU5795621,2,P2V3B52,,335,D029,39400855,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,0,150689383,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:01,4/26/2026,1/1/1900 3:01,50857,MEDU9501270,11,P2V3G79,,335,D045,,0,5950435,5.03953E+11,,1,,FOOT50857,,50857,,5690948,0,0,150685186,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:49,4/26/2026,1/1/1900 1:49,50526,HDMU6733440,3,P2V2L65,,335,D021,39386510,0,T468-7,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,1,150678322,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:18,4/26/2026,1/1/1900 5:18,50870,EISU946810,3,P2V1R86,,335,D018,39400866,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150696829,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:04,4/26/2026,1/1/1900 4:04,50964,MEDU9549740,28,P2V2V42,,335,D047,,0,4340317,5.03953E+11,,1,,FOOT50964,,50964,,5688889,0,0,150689636,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:38,4/26/2026,1/1/1900 1:38,50526,HDMU6733440,4,P2V2L65,,335,D021,39386524,0,T459-20,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677253,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:49,4/26/2026,1/1/1900 5:49,50964,MSNU6742080,6,P2V3Z97,,335,D038,,0,5670415,5.03953E+11,,1,,FOOT50964,,50964,,5692541,0,0,150701044,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:07,4/26/2026,1/1/1900 5:07,50957,MCCU3045621,7,P2V1T87,,335,D014,39400981,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150695457,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:06,4/26/2026,1/1/1900 2:06,50870,TRHU4730665,1,P2V3935,,335,D023,39400947,0,T736-20,6.39905E+11,,1,,FOOT50870,,50870,,5690550,0,0,150680076,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:14,4/26/2026,1/1/1900 5:14,50870,EISU946810,3,P2V1R86,,335,D018,39400859,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150695996,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:36,4/26/2026,1/1/1900 4:36,50857,MEDU9505974,7,P2V3C74,,335,D049,,0,5430488,5.03953E+11,,1,,FOOT50857,,50857,,5690781,0,0,150692230,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,6100446,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673213,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,2590346,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673181,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:47,4/26/2026,1/1/1900 1:47,50526,HDMU6733440,6,P2V2L65,,335,D021,39386514,0,T468-3,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150678001,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:21,4/26/2026,1/1/1900 3:21,50957,FFAU1123872,4,P2V3D72,,335,D031A,39401099,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150687500,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:26,4/26/2026,1/1/1900 4:26,50526,TCKU7984372,1,P2V3W69,,335,D033,39386426,0,B922-58,6.18269E+11,,1,,FOOT50526,,50526,,5692356,0,0,150691169,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:49,4/26/2026,1/1/1900 5:49,50964,MSNU6742080,6,P2V3Z97,,335,D038,,0,9360582,5.03953E+11,,1,,FOOT50964,,50964,,5692541,0,0,150700999,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:21,4/26/2026,1/1/1900 3:21,50957,FFAU1123872,4,P2V3D72,,335,D031A,39401098,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150687601,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:21,4/26/2026,1/1/1900 3:21,50957,FFAU1123872,4,P2V3D72,,335,D031A,39401098,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150687579,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:32,4/26/2026,1/1/1900 4:32,50526,TCKU7984372,2,P2V3W69,,335,D033,39386427,0,B922-46,6.18269E+11,,1,,FOOT50526,,50526,,5692356,0,0,150691822,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,6100446,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673234,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:19,4/26/2026,1/1/1900 5:19,50870,EISU946810,3,P2V1R86,,335,D018,39400869,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150697178,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:29,4/26/2026,1/1/1900 4:29,50526,TCKU7984372,1,P2V3W69,,335,D033,39386421,0,B922-56W1,6.18269E+11,,1,,FOOT50526,,50526,,5692356,0,0,150691514,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:57,4/26/2026,1/1/1900 3:57,50870,UETU5795621,2,P2V3B52,,335,D029,39400849,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,0,150689120,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:24,4/26/2026,1/1/1900 0:24,50857,MEDU9517532,14,P2V3D74,,335,D039,,0,7970235,5.03953E+11,,1,,FOOT50857,,50857,,5690839,0,0,150674306,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:21,4/26/2026,1/1/1900 3:21,50957,FFAU1123872,4,P2V3D72,,335,D031A,39401098,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150687580,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:01,4/26/2026,1/1/1900 3:01,50857,MEDU9501270,11,P2V3G79,,335,D045,,0,U1033046,5.03953E+11,,1,,FOOT50857,,50857,,5690948,0,0,150685215,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:22,4/26/2026,1/1/1900 5:22,50526,SKHU9412759,4,P2V3B65,,335,D016,39386489,0,B602-46,6.4245E+11,,1,,FOOT50526,,50526,,5692322,0,0,150697778,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:50,4/26/2026,1/1/1900 5:50,50964,MSNU6742080,6,P2V3Z97,,335,D038,,0,5670415,5.03953E+11,,1,,FOOT50964,,50964,,5692541,0,0,150701047,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:39,4/26/2026,1/1/1900 1:39,50526,HDMU6733440,1,P2V2L65,,335,D021,39386522,0,T459-3,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677300,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:20,4/26/2026,1/1/1900 5:20,50526,SKHU9412759,1,P2V3B65,,335,D016,39386491,0,B602-97S,6.4245E+11,,1,,FOOT50526,,50526,,5692322,0,0,150697369,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,7790146,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673168,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:01,4/26/2026,1/1/1900 0:01,50870,IMTU9073853,3,P2V0S97,,335,D017,39400823,0,B680-57,6.87071E+11,,1,,FOOT50870,,50870,,5690454,0,24,150670689,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:04,4/26/2026,1/1/1900 4:04,50964,MEDU9549740,28,P2V2V42,,335,D047,,0,6100477,5.03953E+11,,1,,FOOT50964,,50964,,5688889,0,0,150689600,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:03,4/26/2026,1/1/1900 0:03,50957,WHLU535184,2,P2V2R27,,335,D019,39380029,0,B794-182,6.6147E+11,,1,,FOOT50957,,50957,,5688673,0,16,150671231,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:54,4/26/2026,1/1/1900 3:54,50870,UETU5795621,1,P2V3B52,,335,D029,39400838,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,0,150688645,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:09,4/26/2026,1/1/1900 2:09,50870,TRHU4730665,1,P2V3935,,335,D023,39400939,0,T736-3,6.39905E+11,,1,,FOOT50870,,50870,,5690550,0,0,150680520,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:39,4/26/2026,1/1/1900 1:39,50526,HDMU6733440,1,P2V2L65,,335,D021,39386522,0,T459-3,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677297,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:21,4/26/2026,1/1/1900 5:21,50870,EISU946810,3,P2V1R86,,335,D018,39400872,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150697581,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:37,4/26/2026,1/1/1900 4:37,50857,MEDU9505974,7,P2V3C74,,335,D049,,0,2140598,5.03953E+11,,1,,FOOT50857,,50857,,5690781,0,0,150692249,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:47,4/26/2026,1/1/1900 1:47,50526,HDMU6733440,5,P2V2L65,,335,D021,39386513,0,T468-3,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150678064,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:07,4/26/2026,1/1/1900 5:07,50957,MCCU3045621,7,P2V1T87,,335,D014,39400985,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150695249,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:00,4/26/2026,1/1/1900 0:00,50870,IMTU9073853,6,P2V0S97,,335,D017,39400817,0,B685-52,6.87071E+11,,1,,FOOT50870,,50870,,5690454,0,0,150670376,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:08,4/26/2026,1/1/1900 2:08,50870,TRHU4730665,1,P2V3935,,335,D023,39400941,0,T736-20,6.39905E+11,,1,,FOOT50870,,50870,,5690550,0,0,150680468,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:16,4/26/2026,1/1/1900 5:16,50870,EISU946810,3,P2V1R86,,335,D018,39400862,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150696282,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:17,4/26/2026,1/1/1900 5:17,50526,SKHU9412759,1,P2V3B65,,335,D016,39405331,0,B602-157,6.4245E+11,,1,,FOOT50526,,50526,,5692322,0,0,150696545,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:04,4/26/2026,1/1/1900 0:04,50870,IMTU9073853,11,P2V0S97,,335,D017,39400955,0,R76194,,,1,,FOOT50870,,50870,,5690454,48340987,12,150671259,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:47,4/26/2026,1/1/1900 1:47,50526,HDMU6733440,6,P2V2L65,,335,D021,39386514,0,T468-3,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677992,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:55,4/26/2026,1/1/1900 3:55,50870,UETU5795621,2,P2V3B52,,335,D029,39400841,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,0,150688775,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:14,4/26/2026,1/1/1900 5:14,50870,EISU946810,3,P2V1R86,,335,D018,39400859,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150695981,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:58,4/26/2026,1/1/1900 3:58,50957,FFAU1123872,4,P2V3D72,,335,D031A,39400833,0,D612-01,8.33501E+11,,1,,FOOT50957,,50957,,5690847,0,0,150689227,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:01,4/26/2026,1/1/1900 0:02,50957,WHLU535184,2,P2V2R27,,335,D019,39380021,0,B794-182,6.6147E+11,,1,,FOOT50957,,50957,,5688673,0,11,150670772,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:01,4/26/2026,1/1/1900 5:01,50964,ITLU2000000,6,P2V4T80,,335,D034,,0,6147023,5.03953E+11,,1,,FOOT50964,,50964,,5694897,0,0,150693695,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:24,4/26/2026,1/1/1900 0:24,50857,MEDU9517532,14,P2V3D74,,335,D039,,0,U1033046,5.03953E+11,,1,,FOOT50857,,50857,,5690839,0,0,150674329,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:19,4/26/2026,1/1/1900 5:19,50870,EISU946810,3,P2V1R86,,335,D018,39400869,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150697185,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:04,4/26/2026,1/1/1900 4:04,50964,MEDU9549740,28,P2V2V42,,335,D047,,0,7550920,5.03953E+11,,1,,FOOT50964,,50964,,5688889,0,0,150689648,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:17,4/26/2026,1/1/1900 3:17,50957,FFAU1123872,4,P2V3D72,,335,D031A,39401105,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150686944,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:17,4/26/2026,1/1/1900 3:17,50957,FFAU1123872,4,P2V3D72,,335,D031A,39401105,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150686946,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:21,4/26/2026,1/1/1900 3:21,50957,FFAU1123872,4,P2V3D72,,335,D031A,39401099,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150687497,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:49,4/26/2026,1/1/1900 5:49,50964,MSNU6742080,6,P2V3Z97,,335,D038,,0,6330689,5.03953E+11,,1,,FOOT50964,,50964,,5692541,0,0,150701036,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:17,4/26/2026,1/1/1900 5:17,50526,SKHU9412759,3,P2V3B65,,335,D016,39405332,0,B602-157,6.4245E+11,,1,,FOOT50526,,50526,,5692322,0,0,150696517,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:49,4/26/2026,1/1/1900 5:49,50964,MSNU6742080,6,P2V3Z97,,335,D038,,0,9360582,5.03953E+11,,1,,FOOT50964,,50964,,5692541,0,0,150700997,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:01,4/26/2026,1/1/1900 0:01,50957,WHLU535184,2,P2V2R27,,335,D019,39380020,0,B794-182,6.6147E+11,,1,,FOOT50957,,50957,,5688673,0,0,150670732,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:03,4/26/2026,1/1/1900 5:03,50957,MCCU3045621,8,P2V1T87,,335,D014,39400968,0,D947-01A,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150693928,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:44,4/26/2026,1/1/1900 1:44,50526,HDMU6733440,5,P2V2L65,,335,D021,39386518,0,T459-3,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677515,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:54,4/26/2026,1/1/1900 3:54,50870,UETU5795621,2,P2V3B52,,335,D029,39400839,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,0,150688684,0,,335,A3ALL,1
